weighted,fx,fn,sx,sn,day_count,RSI,vgo,success,profit
-9,-2,-1,-3,-3,-1,42.857142857142854,40.13411841674845,1,12.000000000000899
-8,-2,-1,-2,-3,-1,42.857142857142854,41.63599934576382,1,12.500000000001954
-9,-2,-2,-2,-3,-1,42.857142857142854,43.77944062806674,1,13.799999999999368
-8,-2,-2,-2,-2,-2,33.33333333333333,48.544324501144914,1,7.222222222220687
-8,-2,-2,-2,-2,-1,42.857142857142854,50.270281321557086,1,32.399999999999096
-9,-3,-2,-2,-2,-1,42.857142857142854,49.81272489368662,1,35.69999999999851
-3,-2,-1,0,0,-1,47.05882352941176,33.74042932970078,1,59.43076923077051
-30,-4,-9,-8,-9,-7,11.111111111111114,31.787287982133154,1,8.14444444444451
-18,-8,-6,-4,0,-6,31.25,38.09772439186334,1,63.0857142857133
-10,-3,-1,-4,-2,-2,37.5,48.01222458092379,1,33.95714285714169
-30,-8,-9,-6,-7,-8,10.0,32.16001690106839,1,49.099999999999696
-11,-2,-3,-4,-2,-2,41.66666666666667,42.17137729923733,1,4.733333333333256
-13,-3,-3,-4,-3,-2,41.66666666666667,40.66846119336025,1,21.857142857142353
-15,-4,-3,-5,-3,-1,45.45454545454546,37.40049990386464,1,13.133333333332775
-11,-4,-2,-3,-2,-3,28.57142857142857,47.9595521849043,1,42.40000000000022
-29,-8,-9,-6,-6,-5,30.769230769230774,33.63855858031025,1,86.06666666666652
-13,-3,-3,-4,-3,-4,25.0,34.565788630391594,1,13.499999999997403
-13,-3,-5,-5,0,-4,33.33333333333333,34.50887608746767,1,3.090909090908145
-9,-3,-1,-5,0,-5,27.272727272727266,34.11257166020036,1,5.518181818182644
-14,-2,-5,-4,-3,-4,16.666666666666657,32.60986279578445,1,22.333333333333094
-9,-5,-2,-1,-1,-3,28.57142857142857,38.82364721432291,1,63.476923076923875
-20,-3,-5,-6,-6,-2,33.33333333333333,45.44689418443462,1,18.199999999999328
-11,-4,-3,-4,0,-1,44.44444444444444,49.788406124639806,1,3.7428571428566038
-7,-3,-1,-3,0,-1,44.44444444444444,45.90683089440081,1,0.5999999999994898
-14,-2,-5,-4,-3,-2,33.33333333333333,35.936738341547965,1,24.23333333333444
-15,-5,-5,-3,-2,-3,28.57142857142857,33.86557963809903,1,67.48888888888915
-13,-5,-4,-2,-2,-3,28.57142857142857,37.11038570913606,1,77.64444444444463
-12,-5,-3,-2,-2,-3,28.57142857142857,38.55168822846157,1,84.69999999999978
-16,-5,-6,-1,-4,-1,42.857142857142854,38.18935167632562,1,68.69999999999932
-14,-5,-4,-1,-4,-1,42.857142857142854,39.56697178140064,1,80.29999999999981
-9,-4,-4,-1,0,-1,42.857142857142854,46.2744877279892,1,42.16153846153814
-19,-6,-5,-5,-3,-3,33.33333333333333,48.82542607093505,1,24.199999999998667
-19,-6,-5,-5,-3,-2,39.99999999999999,50.793988945186555,1,28.09230769230897
-15,-6,-3,-5,-1,-2,39.99999999999999,51.05654076462459,1,28.20769230769349
-16,-4,-5,-3,-4,-1,42.857142857142854,37.10583328819802,1,82.94285714285809
-12,-5,-4,-1,-2,-1,42.857142857142854,44.793120918712006,1,83.59999999999923
-20,-5,-5,-5,-5,-3,28.57142857142857,44.287619047619046,1,69.63333333333432
-21,-6,-5,-5,-5,-2,37.5,43.543133550861526,1,94.11428571428627
-29,-5,-8,-8,-8,-6,0.0,26.967500731024685,1,36.73333333333417
-30,-7,-8,-8,-7,-6,0.0,27.398596432599525,1,69.30000000000103
-25,-4,-7,-7,-7,-5,14.285714285714292,37.911727895163075,1,46.76666666666662
-28,-7,-7,-7,-7,-4,25.0,38.232717367297354,1,52.799999999999514
-26,-7,-7,-6,-6,-4,25.0,39.0510196569241,1,58.59999999999977
-25,-7,-7,-6,-5,-4,25.0,40.558050504306856,1,69.30000000000103
-21,-7,-6,-6,-2,-4,25.0,46.87475855674882,1,75.00000000000063
-18,-7,-5,-6,0,-5,14.285714285714292,48.34234721471065,1,77.49999999999923
-60,-12,-12,-14,-22,-19,8.695652173913047,35.54668304668305,1,4.700000000001925
-68,-12,-16,-18,-22,-19,8.695652173913047,36.82939189189189,1,12.700000000001044
-60,-12,-18,-18,-12,-19,8.695652173913047,36.47778444911438,1,29.300000000000992
-57,-12,-18,-18,-9,-19,8.695652173913047,35.6011708195737,1,26.399999999999757
-34,-7,-9,-9,-9,-8,27.77777777777777,35.113629540678474,1,45.999999999999375
-31,-9,-9,-8,-5,-8,27.77777777777777,49.741569344777446,1,39.00000000000014
-27,-8,-4,-8,-7,-10,27.272727272727266,39.993816110659075,1,2.366666666666628
-27,-8,-4,-8,-7,-11,23.80952380952381,41.967778681855165,1,6.233333333334201
-23,-8,-4,-8,-3,-11,23.80952380952381,42.63889340927583,1,10.754545454547682
-20,-6,-4,-7,-3,-10,25.0,43.31391375101709,1,13.300000000000534
-9,-2,-3,-2,-2,-1,39.99999999999999,39.25002894523561,1,11.799999999999589
-9,-2,-4,-2,-1,-1,39.99999999999999,36.18646520782679,1,18.999999999997907
-8,-2,-3,-2,-1,-2,33.33333333333333,32.69364362625912,1,4.100000000000215
-7,-2,-1,-2,-2,-2,33.33333333333333,33.74030334606924,1,9.999999999998899
-12,-2,-3,-4,-3,-1,46.15384615384615,34.01643612693246,1,34.17142857142785
-10,-4,-2,-2,-2,-1,46.15384615384615,35.31293734743694,1,63.254545454547454
-47,-13,-8,-17,-9,-17,13.043478260869563,34.52341639147403,1,76.34444444444277
-8,-4,-2,0,-2,-1,46.15384615384615,39.01499704005788,1,75.69090909091081
-54,-11,-13,-12,-18,-16,5.555555555555557,28.81919257982044,1,105.33333333333283
-53,-17,-9,-19,-8,-19,11.999999999999986,33.084208946262386,1,64.53333333333421
-13,-4,-5,-2,-2,-2,41.66666666666667,34.02571196094385,1,72.12857142857132
-15,-4,-4,-3,-4,-2,37.5,36.00211678455263,1,48.599999999998644
-10,-5,-3,-2,0,-4,30.0,45.52403324900614,1,23.966666666666026
-12,-4,-4,-2,-2,-2,41.66666666666667,34.03938161106591,1,75.14285714285806
-15,-4,-5,-2,-4,-3,33.33333333333333,38.55852134854664,1,50.299999999998676
-12,-4,-3,-2,-3,-4,30.0,42.728328772781246,1,36.399999999998656
-10,-4,-3,-2,-1,-4,30.0,45.18302442046569,1,33.69999999999873
-14,-2,-4,-4,-4,-3,28.57142857142857,27.110258562122848,1,6.9714285714295166
-14,-2,-4,-4,-4,-3,28.57142857142857,26.074811173720175,1,12.199999999999989
-54,-17,-9,-19,-9,-17,18.51851851851852,33.45031522065446,1,112.29090909090856
-17,-4,-4,-4,-5,-3,28.57142857142857,34.39697454695648,1,74.16666666666627
-15,-3,-4,-4,-4,-3,28.57142857142857,26.0594253286976,1,21.333333333335425
-17,-6,-2,-6,-3,-4,25.0,35.06454062262719,1,9.127272727273983
-17,-6,-2,-6,-3,-5,14.285714285714292,36.7479918475003,1,8.599999999998609
-15,-6,0,-7,-2,-7,0.0,38.92898533349319,1,10.599999999998388
-54,-17,-9,-19,-9,-17,13.043478260869563,34.07235064545181,1,135.8999999999977
-5,-1,-1,-2,-1,-2,37.5,33.69342686412055,1,1.1888888888900162
-6,-1,-2,-2,-1,-3,28.57142857142857,40.09943281282823,1,10.200000000000209
-6,-3,0,-3,0,-4,25.0,49.88771737642065,1,2.100000000000435
-7,-2,-1,-3,-1,-4,25.0,41.65251971661543,1,8.533333333333726
-6,-3,0,-3,0,-4,25.0,49.49261681612838,1,9.199999999998099
-6,-3,0,-3,0,-5,14.285714285714292,47.57265187782348,1,3.9999999999995595
-28,-4,-8,-8,-8,-5,22.222222222222214,26.824237023836044,1,12.428571428571011
-7,-3,-1,-3,0,-4,25.0,47.78960701081747,1,35.97142857142632
-6,-3,0,-3,0,-4,25.0,49.45775708612899,1,38.157142857140336
-6,-1,-2,-1,-2,-1,39.99999999999999,33.00081234768481,1,0.3999999999981796
-18,-4,-4,-6,-4,-3,28.57142857142857,27.678136114774404,1,57.56666666666632
-17,-5,-4,-6,-2,-3,28.57142857142857,29.211125764296845,1,56.48571428571447
-20,-8,-7,-4,-1,-1,46.15384615384615,37.68486508328469,1,72.78571428571246
-13,-7,-2,-3,-1,-1,46.15384615384615,38.13810443137431,1,82.49230769230786
-6,-1,-2,-1,-2,-2,25.0,27.13622736046655,1,7.699999999999374
-7,-1,-2,-2,-2,-3,20.0,31.857883817427386,1,2.4000000000001798
-4,-2,0,-2,0,-3,20.0,28.85957377183295,1,3.866666666667573
-2,-1,0,-1,0,-3,20.0,24.889540523855718,1,0.481818181818916
-4,-1,-2,-1,0,-1,44.44444444444444,31.82983880058618,1,11.485714285712767
-5,-2,-2,-1,0,-1,44.44444444444444,30.3666441212941,1,13.130769230771389
-5,-3,-1,-1,0,-1,44.44444444444444,35.8369969563747,1,21.533333333332294
-8,-4,0,-4,0,-4,30.0,32.38173313401167,1,8.018181818183479
-8,-4,0,-4,0,-2,37.5,31.625596759415536,1,4.654545454545467
-9,-4,0,-4,-1,-2,37.5,29.792882287698312,1,4.39090909091
-10,-4,0,-5,-1,-5,0.0,29.18165597723875,1,12.027272727272997
-9,-3,-2,-3,-1,-3,36.36363636363636,24.923110613655165,1,30.74999999999939
-11,-3,-2,-4,-2,-2,39.99999999999999,23.82111051632683,1,52.99999999999861
-10,-4,-1,-4,-1,-3,36.36363636363636,31.310324656332263,1,45.59999999999897
-9,-4,-1,-4,0,-4,30.0,32.30622989178122,1,47.59999999999876
-10,-5,-1,-4,0,-4,30.0,32.39958077410549,1,33.38888888889002
-6,-2,-2,-2,0,-3,20.0,31.771792039923096,1,13.500000000001844
-4,-2,0,-2,0,-3,20.0,27.85904200924449,1,12.23333333333354
-10,-4,-2,-3,-1,-3,36.36363636363636,27.795756484500462,1,66.96666666666573
-26,-8,-7,-5,-6,-2,41.66666666666667,31.343729115615954,1,75.80000000000142
-6,-2,-2,-2,0,-3,20.0,31.9902489626556,1,27.03333333333502
-28,-5,-8,-8,-7,-4,30.0,27.88171084874137,1,58.13333333333226
-21,-8,-7,-5,-1,-1,46.15384615384615,35.929151887936065,1,95.16666666666617
-25,-5,-6,-7,-7,-5,0.0,25.938200529855305,1,20.400000000000418
-22,-6,-6,-6,-4,-6,0.0,33.44190234085372,1,11.627272727272597
-18,-6,-4,-6,-2,-4,25.0,31.2846181513008,1,75.1999999999997
-28,-6,-8,-7,-7,-2,41.66666666666667,28.703497438182225,1,103.31428571428658
-27,-7,-6,-7,-7,-5,0.0,26.767882616670065,1,29.69230769230613
-18,-6,-5,-6,-1,-6,0.0,35.2908779809646,1,15.281818181815954
-16,-6,-3,-6,-1,-6,0.0,35.78868570206395,1,16.13636363636317
-11,-4,0,-5,-2,-5,0.0,33.64365233377592,1,14.299999999998203
-26,-7,-7,-6,-6,-5,0.0,27.676278785408602,1,46.06666666666426
-14,-6,0,-6,-2,-6,0.0,34.48396486569298,1,22.990909090909728
-8,-2,-1,-3,-2,-2,0.0,41.590909090909086,1,0.5777777777793425
-8,-2,-1,-2,-3,-2,0.0,34.87903225806452,1,8.171428571428496
-7,-2,-1,-2,-2,-2,0.0,40.75327692052431,1,7.333333333334746
-9,-2,-2,-3,-2,-1,33.33333333333333,37.56798187150093,1,8.622222222220977
-9,-2,-2,-3,-2,-1,33.33333333333333,36.013063183151154,1,6.00000000000156
0,0,0,0,0,-1,33.33333333333333,35.900697753573866,1,2.4000000000001798
0,0,0,0,0,-1,33.33333333333333,35.953454731109595,1,10.599999999998388
-25,-7,-7,-6,-5,-6,0.0,29.088546973711026,1,40.07272727272637
-20,-3,-6,-5,-6,-4,16.666666666666657,32.09373940558255,1,18.95714285714112
-19,-5,-5,-5,-4,-4,16.666666666666657,35.58226918295853,1,13.328571428572467
-21,-6,-6,-5,-4,-4,16.666666666666657,33.5286473047802,1,33.292307692309734
-13,-5,-3,-5,0,-4,25.0,46.32524187474654,1,15.300000000000313
-10,-5,0,-5,0,-4,25.0,46.1929695460206,1,22.366666666666646
-18,-5,-5,-5,-3,-5,14.285714285714292,40.6458468622705,1,18.588888888888544
-16,-5,-5,-5,-1,-4,25.0,42.12038699959446,1,37.14444444444575
-10,-5,0,-5,0,-7,11.111111111111114,44.321012113664665,1,0.43333333333395174
-4,-2,0,-2,0,-5,0.0,39.94075104311544,1,12.199999999999989
-4,-2,0,-2,0,-6,0.0,38.92409945997271,1,2.322222222219672
-3,-1,-1,0,-1,-1,39.99999999999999,28.084618208516886,1,7.2153846153844015
-3,-1,-1,0,-1,-1,39.99999999999999,27.8567058247675,1,5.184615384616897
-1,0,0,-1,0,-2,25.0,26.34751943191632,1,7.299999999998974
-4,-2,-1,-1,0,-1,0.0,20.191191234885856,1,12.771428571429766
-4,-2,-1,-1,0,-1,0.0,15.978654677201101,1,12.827272727273797
-4,-2,-1,-1,0,-1,0.0,29.951818969250755,1,19.445454545454766
-3,-1,-1,-1,0,-1,0.0,30.061614294516332,1,7.585714285716083
0,0,0,0,0,-1,39.99999999999999,27.445062853852797,1,24.800000000000377
-10,-2,-2,-3,-3,-4,0.0,27.973027783411077,1,4.233333333334421
-13,-3,-3,-4,-3,-4,0.0,38.86368909512761,1,0.7454545454543826
-13,-3,-2,-5,-3,-4,0.0,39.48646951358757,1,6.733333333333036
-13,-3,-2,-5,-3,-4,0.0,38.07461749257821,1,0.6999999999979245
-9,-2,-3,-2,-2,-2,25.0,31.32792875085636,1,0.17142857142937729
-9,-2,-3,-2,-2,-1,39.99999999999999,28.336092715231793,1,25.255555555554476
-7,-2,-3,-1,-1,-1,39.99999999999999,29.025462434345744,1,25.57777777777881
-4,-2,-1,-1,0,-1,39.99999999999999,31.185597189695546,1,0.5307692307709999
-5,-2,-2,-1,0,-1,39.99999999999999,29.60693080612012,1,19.400000000000528
-12,-3,-2,-3,-4,-4,0.0,31.44189819509227,1,21.299999999997432
-9,-2,-3,-2,-2,-2,25.0,33.456554007764325,1,12.699999999998823
-15,-4,-3,-5,-3,-3,20.0,35.74560401918246,1,31.600000000000517
-2,-1,0,-1,0,-1,44.44444444444444,41.548794700361896,1,5.177777777778392
-2,-1,0,-1,0,-1,44.44444444444444,43.38679997546464,1,5.554545454546922
-14,-5,-4,-3,-2,-1,42.857142857142854,42.48260105448154,1,62.89999999999907
-16,-3,-4,-5,-4,-4,16.666666666666657,41.826725686425455,1,5.5000000000005045
-17,-5,-4,-4,-4,-2,25.0,37.253916211293266,1,35.672727272728636
-17,-5,-5,-4,-3,-2,25.0,37.9431693989071,1,45.818181818182424
-17,-4,-4,-5,-4,-3,20.0,40.30087246599949,1,45.14444444444487
-14,-5,-5,-3,-1,-2,25.0,40.487431693989066,1,41.363636363638264
-11,-5,-3,-3,0,-5,14.285714285714292,36.54440034726528,1,10.009090909091078
-13,-3,-2,-4,-4,-4,16.666666666666657,31.49195784803106,1,8.233333333336201
0,0,0,0,0,-1,0.0,33.1445324881141,1,5.20000000000076
0,0,0,0,0,-1,0.0,33.35467511885895,1,0.9999999999998899
-11,-5,-1,-5,0,-5,0.0,37.65219790325547,1,29.82857142857176
-9,-4,-1,-4,0,-5,0.0,35.331984550303474,1,29.338461538459537
0,0,0,0,0,-1,0.0,34.309984152139464,1,8.799999999999919
0,0,0,0,0,-1,0.0,37.79936608557845,1,9.900000000000464
-10,-2,-2,-2,-4,-4,16.666666666666657,34.18683862433863,1,2.6999999999999247
-17,-5,-4,-4,-4,-3,20.0,36.693931229150635,1,89.53333333333369
-17,-4,-3,-5,-5,-5,0.0,32.72693658716953,1,36.6285714285719
-8,-3,-3,0,-2,-1,42.857142857142854,21.900115294845477,1,69.59999999999854
-7,-2,-1,-3,-1,-4,16.666666666666657,41.37895979536958,1,2.60000000000149
-4,-1,-1,-1,-1,-2,25.0,40.099691742637894,1,4.057142857143425
-19,-4,-4,-6,-5,-5,0.0,34.124299007826465,1,51.842857142858634
-7,-2,-2,-2,-1,-4,16.666666666666657,35.77264935559647,1,11.63333333333405
-7,-2,-2,-2,-1,-4,16.666666666666657,26.035063228773197,1,3.171428571429047
-19,-5,-4,-5,-5,-5,0.0,38.22271522770691,1,59.68571428571323
-8,-2,-2,-2,-2,-2,0.0,30.280013138446378,1,17.23333333333521
-7,-2,-2,-2,-1,-2,0.0,29.39850550172442,1,13.371428571429256
-6,-2,-2,-1,-1,-2,0.0,26.57948760059123,1,7.566666666667388
-17,-5,-5,-5,-2,-5,0.0,39.97565785419363,1,80.73333333333154
-17,-5,-6,-5,-1,-5,0.0,40.64614531336661,1,74.5285714285715
-14,-6,-2,-5,-1,-5,0.0,41.00760223162283,1,72.79999999999953
-12,-6,-1,-5,0,-5,0.0,39.89240389920912,1,77.16666666666595
-26,-3,-8,-7,-8,-6,0.0,34.834289180544836,1,0.9571428571431007
-30,-7,-8,-7,-8,-8,10.0,29.69973083881216,1,19.681818181815913
-25,-7,-6,-8,-4,-8,16.666666666666657,38.20303177619658,1,17.4333333333343
-9,-2,-2,-2,-3,-3,33.33333333333333,32.34211340433995,1,13.76363636363731
-8,-1,-2,-2,-3,-2,37.5,29.796703053873692,1,4.666666666666153
-32,-8,-8,-7,-9,-8,10.0,34.69642660196317,1,34.999999999998366
-22,-7,-4,-8,-3,-8,16.666666666666657,39.225703805188495,1,16.26666666666443
-21,-6,-4,-8,-3,-8,16.666666666666657,39.92089097096389,1,22.090909090908273
-17,-5,-3,-7,-2,-8,16.666666666666657,38.50687232067884,1,7.199999999998319
-18,-5,-3,-7,-3,-7,23.07692307692308,35.8814690414107,1,21.199999999998997
-15,-4,-2,-6,-3,-6,25.0,34.899014451761175,1,16.700000000000603
-8,-1,-2,-2,-3,-2,37.5,30.306492243779555,1,10.966666666667457
-16,-2,-5,-4,-5,-2,25.0,45.10575296108291,1,7.133333333333436
-16,-2,-5,-4,-5,-2,25.0,42.250423011844326,1,5.371428571427916
-10,-3,-4,-3,0,-2,25.0,36.9700207948244,1,11.34615384615234
-15,-4,-5,-3,-3,-2,25.0,36.18328327171904,1,20.642857142858517
-18,-5,-5,-4,-4,-1,39.99999999999999,38.694303440496334,1,40.576923076922625
-14,-4,-5,-3,-2,-2,25.0,36.214475508317925,1,29.654545454547154
0,0,0,0,0,-1,39.99999999999999,49.535533772400065,1,5.399999999999849
-1,0,0,0,-1,-2,25.0,51.88198805330065,1,4.599999999999049
-1,0,-1,0,0,-2,25.0,51.891657882848975,1,1.100000000000545
0,0,0,0,0,-2,25.0,49.47861767806053,1,5.699999999999594
-7,-1,-2,-2,-2,-1,33.33333333333333,34.463983326820376,1,8.75714285714313
-7,-1,-2,-2,-2,-1,33.33333333333333,35.104858668750815,1,8.166666666666877
-2,-1,-1,0,0,-1,33.33333333333333,43.06537791919313,1,8.985714285714153
-1,0,-1,0,0,-1,33.33333333333333,42.35786756318665,1,3.4999999999985043
0,0,0,0,0,-1,33.33333333333333,40.69730443657321,1,4.3999999999999595
-4,-2,-1,-1,0,-2,25.0,42.43111004382542,1,8.471428571428241
-7,-2,-2,-2,-1,-1,33.33333333333333,35.018887586296735,1,29.87142857143077
-8,-3,-2,-2,-1,-1,33.33333333333333,37.358994398853724,1,32.7999999999995
-6,-3,-1,-1,-1,-2,25.0,37.91889295791559,1,22.099999999998232
-11,-2,-3,-3,-3,-4,25.0,33.60107174754391,1,9.371428571427476
-8,-5,0,-3,0,-4,30.0,47.02892683644929,1,9.028571428573162
-2,-1,-1,0,0,-1,39.99999999999999,34.399749742381864,1,3.8666666666653526
-13,-3,-3,-4,-3,-3,28.57142857142857,31.142899672521583,1,25.69999999999739
-3,-1,-2,0,0,-1,39.99999999999999,31.17455235384798,1,7.254545454546957
-14,-3,-3,-5,-3,-2,37.5,38.00209205020921,1,59.39999999999834
-15,-4,-4,-3,-4,-2,37.5,38.75561754222842,1,56.42857142857282
-13,-4,-4,-3,-2,-4,30.0,40.17297217724127,1,37.442857142857555
-11,-4,-4,-3,0,-4,30.0,45.039010746356546,1,26.399999999999757
-10,-5,-2,-3,0,-3,36.36363636363636,46.95200942146327,1,44.855555555556315
-8,-3,0,-4,-1,-1,46.15384615384615,38.37904399417889,0,0.0
-10,-3,-1,-4,-2,-2,41.66666666666667,36.23437441695586,0,0.0
-11,-3,-2,-4,-2,-4,30.0,33.5577820067913,0,0.0
-7,-3,-2,-1,-1,-1,42.857142857142854,30.935296093137804,0,0.0
-6,-3,-2,-1,0,-1,42.857142857142854,31.76088660024628,0,0.0
-5,-3,-1,-1,0,-1,42.857142857142854,32.85589014515467,0,0.0
-45,-10,-9,-12,-14,-11,32.25806451612904,37.92450927668728,0,0.0
-45,-10,-10,-12,-13,-11,32.25806451612904,41.42481012658228,0,0.0
-43,-10,-9,-12,-12,-13,27.58620689655173,41.68286919831223,0,0.0
-43,-12,-10,-13,-8,-13,27.58620689655173,40.5615346287992,0,0.0
-29,-9,-6,-8,-6,-10,14.285714285714292,28.48343404168647,0,0.0
-21,-4,-5,-7,-5,-4,30.0,38.065363516958975,0,0.0
-24,-6,-6,-7,-5,-4,30.0,35.31233098972418,0,0.0
-18,-7,-7,-3,-1,-5,30.769230769230774,38.5838070151116,0,0.0
-12,-7,-2,-3,0,-6,28.57142857142857,43.55025529500756,0,0.0
-27,-7,-7,-7,-6,-4,30.0,37.50982023198854,0,0.0
-21,-7,-8,-4,-2,-3,36.36363636363636,37.44673968297981,0,0.0
-1,0,0,-1,0,-1,47.368421052631575,19.937953995157383,0,0.0
-31,-8,-9,-8,-6,-5,27.272727272727266,45.797484720263284,0,0.0
-9,-2,-2,-3,-2,-2,37.5,35.240591058348066,0,0.0
-14,-3,-4,-3,-4,-3,28.57142857142857,39.925779984886105,0,0.0
-11,-4,-5,-1,-1,-3,33.33333333333333,41.635539242146166,0,0.0
-9,-4,-3,-1,-1,-2,39.99999999999999,45.959462377199614,0,0.0
-15,-4,-4,-3,-4,-2,37.5,39.70554895822088,0,0.0
-12,-4,-3,-4,-1,-2,39.99999999999999,46.50039489545662,0,0.0
-13,-4,-5,-1,-3,-2,37.5,39.87881895714131,0,0.0
-7,-4,-2,-1,0,-2,39.99999999999999,48.12803627334557,0,0.0
-16,-4,-4,-4,-4,-3,28.57142857142857,41.747897612178505,0,0.0
-16,-4,-4,-4,-4,-3,28.57142857142857,39.14247130317353,0,0.0
-15,-4,-4,-4,-3,-3,28.57142857142857,37.14351482413603,0,0.0
-15,-4,-4,-4,-3,-2,37.5,37.990608311337546,0,0.0
-8,-4,-3,-1,0,-2,39.99999999999999,42.482966054876925,0,0.0
-5,-4,0,-1,0,-2,39.99999999999999,46.52415444110245,0,0.0
-5,-4,0,-1,0,-2,39.99999999999999,47.88594929715794,0,0.0
-5,-4,0,-1,0,-2,39.99999999999999,47.496470443803325,0,0.0
-14,-5,-3,-4,-2,-1,44.44444444444444,54.72700864857728,0,0.0
-27,-6,-8,-6,-7,-7,11.111111111111114,27.214997991014357,0,0.0
-17,-4,-5,-4,-4,-4,16.666666666666657,29.173145290463726,0,0.0
-17,-4,-5,-4,-4,-1,44.44444444444444,44.97767550487705,0,0.0
-13,-4,-5,-1,-3,-1,44.44444444444444,45.182373952465994,0,0.0
-11,-4,-4,-1,-2,-1,44.44444444444444,45.70373677702981,0,0.0
-8,-4,-3,-1,0,-1,44.44444444444444,44.789129883307965,0,0.0
-8,-3,-4,0,-1,-1,47.05882352941176,31.913277673040668,0,0.0
-5,-3,-1,0,-1,-2,44.44444444444444,33.4729329383248,0,0.0
-9,-3,-2,-2,-2,-1,47.368421052631575,35.28871532453542,0,0.0
-8,-2,-2,-2,-2,-2,44.44444444444444,39.75424559111691,0,0.0
-10,-3,-3,-2,-2,-3,33.33333333333333,38.336993655441674,0,0.0
-11,-3,-4,-3,-1,-3,36.36363636363636,46.963434438681965,0,0.0
-11,-3,-4,-3,-1,-3,36.36363636363636,44.26737911886427,0,0.0
-8,-3,-3,0,-2,-1,46.15384615384615,30.448113207547166,0,0.0
-17,-5,-5,-4,-3,-4,37.5,41.84993295135926,0,0.0
-15,-4,-4,-4,-3,-4,37.5,43.8500405295866,0,0.0
-11,-4,-3,-4,0,-3,39.99999999999999,46.67981626587409,0,0.0
-21,-4,-5,-7,-5,-4,16.666666666666657,48.76888061245603,0,0.0
-22,-5,-5,-7,-5,-4,16.666666666666657,45.32829850334505,0,0.0
-24,-5,-6,-7,-6,-4,16.666666666666657,42.53787611866676,0,0.0
-22,-6,-5,-6,-5,-4,16.666666666666657,44.3664998942992,0,0.0
-21,-7,-5,-6,-3,-2,37.5,38.23835262323013,0,0.0
-18,-7,-5,-3,-3,-1,44.44444444444444,41.848646765013356,0,0.0
-21,-4,-5,-8,-4,-6,31.25,55.31767801164354,0,0.0
-32,-9,-7,-11,-5,-9,15.384615384615387,39.80306674684306,0,0.0
-27,-7,-4,-9,-7,-6,31.25,47.61211578299087,0,0.0
-28,-7,-4,-10,-7,-6,31.25,42.55136299859691,0,0.0
-32,-7,-7,-11,-7,-8,21.42857142857143,41.4441771898176,0,0.0
-24,-5,-7,-7,-5,-4,25.0,38.82040489075967,0,0.0
-22,-5,-5,-7,-5,-5,14.285714285714292,35.63765283623973,0,0.0
-18,-6,-5,-4,-3,-2,37.5,39.18613873467147,0,0.0
-23,-7,-5,-6,-5,-2,37.5,38.76609114758099,0,0.0
-14,-2,-3,-5,-4,-4,25.0,47.75096525096526,0,0.0
-18,-4,-4,-5,-5,-2,33.33333333333333,38.732418643132924,0,0.0
-13,-4,-4,-2,-3,-2,33.33333333333333,36.940154440154444,0,0.0
-4,-1,-2,-1,0,-2,39.99999999999999,47.03530060672918,0,0.0
-14,-4,-4,-2,-4,-2,33.33333333333333,36.36893270821842,0,0.0
-17,-4,-4,-4,-5,-2,33.33333333333333,35.8876861555433,0,0.0
-5,-1,-1,-2,-1,-3,28.57142857142857,35.8677295355725,0,0.0
-14,-4,-3,-4,-3,-2,41.66666666666667,38.606998654104984,0,0.0
-33,-8,-9,-7,-9,-7,11.111111111111114,31.575421017685763,0,0.0
-24,-8,-7,-4,-5,-7,26.66666666666667,37.33868533832317,0,0.0
-22,-7,-5,-5,-5,-6,25.0,26.83056819850242,0,0.0
-21,-6,-5,-5,-5,-5,30.769230769230774,27.61371311114374,0,0.0
-20,-6,-4,-5,-5,-5,30.769230769230774,29.415063867273528,0,0.0
-18,-5,-4,-4,-5,-5,30.769230769230774,32.02489419233483,0,0.0
-8,-3,0,-5,0,-5,27.272727272727266,33.34399791533963,0,0.0
-8,-3,0,-5,0,-5,27.272727272727266,31.933667265041404,0,0.0
-9,-4,0,-5,0,-5,27.272727272727266,31.517314262551395,0,0.0
-10,-3,-3,-2,-2,-5,14.285714285714292,48.33776746292313,0,0.0
-5,-3,0,-2,0,-5,14.285714285714292,39.4676873776037,0,0.0
-1,0,0,-1,0,-1,42.857142857142854,43.80986291614741,0,0.0
-22,-6,-6,-5,-5,-4,16.666666666666657,32.501412588993105,0,0.0
