ind,weighted,fx,fn,sx,sn,day_count,RSI,vgo,success,profit
2755,-8,-4,0,-4,0,-6,12.5,42.34586466165414,1,13.038461538461554
2756,-6,-3,0,-3,0,-5,14.285714285714292,40.36466165413534,1,3.1000000000003247
2768,-8,-1,-2,-3,-2,-2,0.0,40.62051649928264,1,1.2999999999996348
2769,-8,-2,-2,-2,-2,-2,0.0,40.344332855093256,1,18.500000000000185
2770,-8,-2,-2,-2,-2,-2,0.0,39.103299856527975,1,22.999999999999687
2771,-6,-2,-2,-1,-1,-1,0.0,36.64992826398852,1,42.07142857142965
2772,-5,-2,-2,0,-1,-1,0.0,37.90889526542325,1,29.72727272727349
2773,-4,-2,-2,0,0,-1,0.0,38.855810616929695,1,34.14545454545448
2774,-3,-1,-2,0,0,-1,0.0,40.35509325681492,1,17.985714285714273
2775,-1,-1,0,0,0,-1,0.0,45.0,1,14.385714285714002
2789,-41,-7,-9,-10,-15,-14,11.111111111111114,19.37738975274025,1,10.399999999999299
2790,-39,-7,-12,-13,-7,-14,11.111111111111114,18.980594601318572,1,44.76666666666684
2791,-40,-7,-14,-13,-6,-14,11.111111111111114,18.743002861052368,1,20.700000000000163
2792,-32,-8,-5,-13,-6,-14,11.111111111111114,18.64286602811295,1,32.400000000000205
2793,-36,-10,-6,-14,-6,-15,10.526315789473685,18.81950491354646,1,44.01111111111078
2794,-40,-13,-6,-14,-7,-15,10.526315789473685,18.655927354148528,1,82.80000000000065
2795,-41,-13,-6,-14,-8,-14,15.0,19.1951735290459,1,77.16363636363633
2796,-27,-6,-6,-7,-8,-5,27.272727272727266,19.804702077372806,1,69.00000000000017
2797,-27,-7,-6,-7,-7,-7,23.07692307692308,48.79541864139021,1,0.700000000000145
2799,-29,-7,-6,-9,-7,-8,25.0,36.811408016443984,1,0.5999999999994898
2800,-27,-7,-4,-9,-7,-10,14.285714285714292,37.54881808838644,1,10.400000000000409
2802,-23,-6,-3,-8,-6,-10,22.222222222222214,37.38694758478931,1,8.00000000000023
2803,-24,-6,-3,-9,-6,-8,25.0,36.3103802672148,1,7.500000000000284
2807,-19,-4,-6,-4,-5,-4,33.33333333333333,33.59198355601233,1,45.442857142856674
2808,-19,-5,-7,-4,-3,-3,38.46153846153846,33.91572456320658,1,38.999999999999034
2809,-17,-5,-5,-4,-3,-3,38.46153846153846,33.96711202466598,1,25.47692307692362
2810,-15,-4,-4,-4,-3,-2,42.857142857142854,35.07194244604317,1,32.14285714285725
2811,-11,-4,-4,-2,-1,-1,46.666666666666664,38.75491480996068,1,48.33333333333356
2852,0,0,0,0,0,-1,0.0,53.95429362880887,1,2.9000000000001247
2853,0,0,0,0,0,-1,0.0,52.83240997229917,1,2.60000000000038
2854,0,0,0,0,0,-1,0.0,48.81232686980609,1,8.799999999999919
2889,-16,-3,-5,-4,-4,-3,0.0,45.64722617354196,1,17.199999999999438
2890,-16,-3,-5,-4,-4,-3,0.0,43.22190611664296,1,22.699999999999942
2891,-17,-5,-4,-4,-4,-5,0.0,40.02133712660029,1,33.90000000000004
2892,-18,-5,-4,-4,-5,-5,0.0,41.258890469416784,1,44.25555555555461
2893,-16,-5,-4,-4,-3,-5,0.0,42.20483641536273,1,7.028571428571162
2894,-15,-4,-4,-4,-3,-5,0.0,44.279749478079324,1,3.042857142856459
2905,-8,-2,-2,-3,-1,-3,20.0,44.89507959479016,1,22.077777777776973
2906,-7,-2,-2,-2,-1,-5,14.285714285714292,39.095209934949736,1,5.114285714284961
2909,-9,-3,-1,-2,-3,-5,22.222222222222214,45.64458900059137,1,9.300000000000974
2910,-9,-3,-1,-2,-3,-5,22.222222222222214,44.2468134414832,1,6.899999999999684
2916,-10,-2,-2,-3,-3,-1,42.857142857142854,35.0260718424102,1,6.122222222222362
2954,-26,-9,-5,-7,-5,-4,38.888888888888886,31.576666666666664,1,130.09999999999965
2955,-27,-9,-5,-7,-6,-3,42.10526315789474,35.11833333333333,1,41.4909090909088
2956,-24,-8,-7,-7,-2,-4,38.888888888888886,36.11666666666667,1,19.100000000000783
2957,-22,-8,-7,-7,0,-4,38.888888888888886,38.66166666666667,1,21.86666666666781
2958,-15,-7,-1,-7,0,-7,26.66666666666667,36.854944335297965,1,1.40000000000029
2969,-21,-4,-5,-7,-5,-3,36.36363636363636,39.64073726960326,1,19.84285714285661
2970,-21,-5,-4,-7,-5,-4,30.0,39.94689159637613,1,14.599999999999058
2971,-21,-5,-4,-7,-5,-4,30.0,39.23930021868166,1,14.155555555555033
2972,-24,-7,-5,-7,-5,-5,22.222222222222214,38.895657606997815,1,47.399999999999665
2973,-22,-6,-5,-6,-5,-5,22.222222222222214,39.3455170259294,1,3.614285714286236
2974,-18,-4,-5,-5,-4,-2,33.33333333333333,38.539518900343644,1,8.611111111110903
2975,-17,-4,-4,-5,-4,-2,33.33333333333333,36.232427366447986,1,32.05555555555573
2976,-13,-4,-3,-4,-2,-1,42.857142857142854,37.02436738519213,1,56.30000000000024
3012,-11,-3,-2,-3,-3,-2,43.75,30.12109375,1,27.171428571429736
3015,-8,-3,-4,-1,0,-1,47.05882352941176,37.28125,1,30.50000000000108
3016,-7,-3,-3,-1,0,-2,43.75,38.36328125,1,33.30000000000055
3017,-2,-2,0,0,0,-2,43.75,38.07421875,1,33.36363636363693
3034,-14,-2,-5,-4,-3,-5,14.285714285714292,41.429290387518876,1,7.333333333332526
3035,-16,-4,-5,-4,-3,-5,14.285714285714292,48.381294964028775,1,50.09999999999959
3036,-12,-4,-3,-3,-2,-6,12.5,49.015696533682146,1,36.999999999999254
3037,-13,-5,-3,-3,-2,-6,12.5,49.91170699803793,1,15.166666666667217
3038,-14,-5,-3,-3,-3,-6,12.5,42.512064343163544,1,11.03333333333345
3055,-26,-5,-5,-9,-7,-5,14.285714285714292,32.22984813084112,1,3.5000000000007248
3056,-23,-4,-6,-7,-6,-4,16.666666666666657,31.34783878504673,1,0.700000000000145
3057,-23,-5,-6,-7,-5,-5,14.285714285714292,31.544976635514015,1,17.399999999999636
3058,-24,-6,-6,-7,-5,-5,14.285714285714292,31.327394859813083,1,31.46666666666742
3059,-23,-6,-5,-7,-5,-5,14.285714285714292,29.557535046728972,1,38.9000000000006
3060,-20,-5,-4,-6,-5,-4,16.666666666666657,30.876168224299068,1,3.366666666666518
3061,-18,-5,-4,-6,-3,-4,16.666666666666657,32.026869158878505,1,6.433333333332181
3062,-16,-4,-4,-5,-3,-4,16.666666666666657,33.23598130841122,1,6.527272727272493
3063,-15,-4,-3,-5,-3,-2,33.33333333333333,36.20765186915888,1,33.99999999999959
3064,-13,-4,-3,-5,-1,-2,33.33333333333333,36.70706775700934,1,18.990909090907948
3065,-13,-4,-3,-5,-1,-2,33.33333333333333,36.48802570093458,1,22.427272727272296
3066,-9,-3,-1,-4,-1,-2,33.33333333333333,34.914828260262496,1,22.499999999999744
3110,-7,-1,-1,-3,-2,-1,42.857142857142854,43.32765667574932,1,29.47272727272687
3111,-4,-1,-1,0,-2,-1,42.857142857142854,47.36716621253406,1,22.78181818181846
3112,-4,-1,-2,0,-1,-1,42.857142857142854,48.5558583106267,1,21.800000000000708
3136,-4,-1,0,-2,-1,-2,33.33333333333333,17.28033088235294,1,5.866666666667353
3137,-3,-1,0,-1,-1,-2,33.33333333333333,21.896139705882355,1,16.38181818181872
3138,-2,-1,0,0,-1,-1,39.99999999999999,22.852022058823533,1,25.266666666666772
3141,-5,-2,-2,0,-1,-1,33.33333333333333,21.160845588235297,1,46.522222222222794
3142,-3,-1,-2,0,0,-1,33.33333333333333,20.77389705882353,1,20.085714285713596
3166,-19,-3,-6,-5,-5,-2,37.5,42.57549857549858,1,10.100000000000664
3167,-17,-3,-5,-5,-4,-2,37.5,39.81766381766382,1,24.133333333333784
3168,-17,-5,-5,-4,-3,-2,37.5,40.41595441595442,1,58.00000000000027
3169,-17,-5,-5,-4,-3,-2,37.5,40.857549857549856,1,40.276923076923985
3170,-15,-5,-4,-3,-3,-2,37.5,42.34188034188035,1,53.92307692307696
3171,-12,-5,-3,-2,-2,-2,37.5,46.27635327635328,1,66.6
3172,-9,-4,-3,-2,0,-2,37.5,47.142450142450144,1,35.8181818181813
3204,-2,-2,0,0,0,-2,33.33333333333333,25.247022496691663,1,43.400000000000105
3205,-3,-2,0,-1,0,-2,33.33333333333333,26.09836788707543,1,25.90909090909088
3206,-2,-1,0,-1,0,-1,42.857142857142854,27.653286281429203,1,29.600000000000737
3228,-17,-4,-4,-5,-4,-5,14.285714285714292,28.13563017880506,1,10.23333333333265
3229,-17,-4,-4,-5,-4,-5,14.285714285714292,29.01439162668992,1,22.166666666666444
3230,-16,-4,-4,-4,-4,-6,12.5,30.185346707370257,1,10.327272727272963
3231,-14,-3,-4,-3,-4,-5,14.285714285714292,34.9816091954023,1,21.95714285714301
3234,-10,-3,-1,-4,-2,-5,14.285714285714292,33.33697552447553,1,0.14545454545489278
3235,-9,-3,0,-4,-2,-5,14.285714285714292,32.60926573426573,1,8.099999999999774
3236,-9,-3,-1,-5,0,-5,14.285714285714292,31.815996503496507,1,2.4999999999997247
3240,-4,-2,0,-1,-1,-1,39.99999999999999,41.387874360847334,1,22.90000000000014
3241,-4,-2,0,-1,-1,-1,39.99999999999999,42.38860482103725,1,24.100000000000232
3244,-3,-2,-1,0,0,-1,33.33333333333333,44.407665505226475,1,23.83076923076821
3245,-2,-1,-1,0,0,-1,33.33333333333333,43.369337979094084,1,16.68571428571464
3246,-2,-1,-1,0,0,-1,33.33333333333333,43.296167247386755,1,12.485714285714877
3275,-10,-2,-3,-3,-2,-1,33.33333333333333,41.090534979423865,1,7.700000000000484
3295,-8,-3,-1,-3,-1,-1,39.99999999999999,36.74259681093394,1,25.357142857143078
3297,-12,-3,-2,-3,-4,-2,33.33333333333333,40.06833712984055,1,2.3333333333330764
3309,-27,-4,-8,-7,-8,-5,22.222222222222214,46.87041564792176,1,35.56666666666652
3310,-25,-4,-9,-7,-5,-5,22.222222222222214,45.78545232273839,1,38.66666666666796
3311,-25,-5,-8,-7,-5,-5,22.222222222222214,42.493887530562354,1,49.52857142857092
3312,-24,-8,-6,-7,-3,-6,20.0,43.325183374083124,1,86.69999999999956
3313,-24,-8,-6,-7,-3,-6,20.0,44.84107579462103,1,39.566666666667196
3314,-20,-7,-3,-7,-3,-7,18.181818181818187,46.839853300733495,1,4.700000000000815
3316,-13,-4,-3,-4,-2,-5,22.222222222222214,38.06894997746733,1,0.13846153846253095
3318,-8,-3,-1,-4,0,-4,25.0,41.01847679134746,1,0.8000000000008001
3331,-29,-6,-7,-8,-8,-11,0.0,47.925793473401875,1,18.799999999999926
3332,-29,-6,-7,-8,-8,-12,0.0,47.434063477872144,1,16.66666666666705
3333,-30,-7,-7,-8,-8,-12,0.0,48.86678587393831,1,14.866666666667472
3334,-31,-7,-8,-9,-7,-12,0.0,48.16942333482343,0,0.0
3335,-29,-7,-6,-9,-7,-12,0.0,48.66338846669647,0,0.0
3336,-28,-8,-5,-9,-6,-12,0.0,51.432722396066154,0,0.0
3337,-22,-7,-4,-8,-3,-11,0.0,48.31694233348234,0,0.0
3338,-26,-8,-5,-10,-3,-11,0.0,48.341528833258835,0,0.0
3339,-18,-6,-2,-7,-3,-8,10.0,52.08091193562807,0,0.0
3340,-17,-5,-3,-6,-3,-8,10.0,52.4139472507823,0,0.0
3341,-15,-4,-3,-5,-3,-7,11.111111111111114,50.2123379526151,0,0.0
3342,-13,-4,-3,-4,-2,-6,12.5,49.77872150201162,0,0.0
3343,-10,-3,-3,-2,-2,-3,28.57142857142857,49.76531068395172,0,0.0
3344,-11,-4,-3,-2,-2,-2,37.5,46.732230666070635,0,0.0
3345,-6,-2,-2,-1,-1,-2,37.5,45.867232901206975,0,0.0
3346,-4,-2,-2,0,0,-1,42.857142857142854,44.33616450603486,0,0.0
3396,-9,-3,-2,-2,-2,-1,33.33333333333333,30.811943425877423,0,0.0
3397,-9,-2,-3,-2,-2,-1,33.33333333333333,30.94290204295443,0,0.0
3477,-3,-2,-1,0,0,-2,25.0,23.60005238344683,1,14.677777777777345
3478,-3,-2,-1,0,0,-1,33.33333333333333,21.991880565741226,1,8.799999999999919
3489,-15,-2,-4,-5,-4,-1,33.33333333333333,23.394303632087794,1,3.333333333332966
3490,-17,-4,-4,-5,-4,-2,25.0,23.413901228116014,1,28.442857142856326
3491,-20,-5,-4,-5,-6,-2,25.0,23.786255552652207,1,51.03333333333349
3492,-20,-5,-4,-5,-6,-1,39.99999999999999,26.004703423046777,1,38.15000000000013
3493,-19,-5,-4,-5,-5,-1,39.99999999999999,47.56235827664399,1,9.399999999999409
3495,-17,-5,-3,-6,-3,-3,28.57142857142857,40.3921568627451,1,11.133333333332995
3496,-15,-5,-2,-6,-2,-3,28.57142857142857,42.33986928104576,1,20.309090909090834
3497,-13,-3,-3,-5,-2,-2,33.33333333333333,42.531590413943356,1,0.5999999999994898
3498,-11,-3,-2,-4,-2,-2,33.33333333333333,39.12200435729847,1,2.60000000000038
3503,-8,-1,-2,-2,-3,-1,42.857142857142854,30.335511982570807,1,15.066666666666562
3504,-6,-2,-2,-1,-1,-2,37.5,31.76906318082789,1,11.177777777777731
3505,-6,-2,-3,-1,0,-1,44.44444444444444,32.62091503267974,1,26.200000000000667
3506,-4,-2,-1,-1,0,-1,44.44444444444444,35.450980392156865,1,28.72222222222276
3507,-3,-2,0,-1,0,-1,44.44444444444444,39.71422338568936,1,30.16363636363706
3508,-3,-2,0,-1,0,-1,44.44444444444444,40.55628272251309,1,24.199999999999775
3535,-9,-4,-2,-3,0,-2,37.5,42.71486643437863,1,15.342857142855992
3536,-5,-2,-1,-2,0,-1,42.857142857142854,40.70847851335656,1,7.030769230769174
3552,-13,-3,-4,-4,-2,-4,25.0,35.17452402538532,1,34.97142857142865
3553,-12,-3,-3,-4,-2,-4,25.0,35.19265639165911,1,29.457142857143293
3554,-11,-4,-2,-4,-1,-4,25.0,36.62964641885766,1,44.60000000000019
3555,-11,-4,-2,-4,-1,-4,25.0,40.97914777878513,1,14.961538461538693
3556,-10,-4,-1,-4,-1,-4,25.0,41.95149592021759,1,20.038461538461895
3557,-6,-2,-1,-2,-1,-2,33.33333333333333,41.26473254759746,1,15.800000000000258
3558,-5,-2,-1,-2,0,-2,33.33333333333333,40.07932910244787,1,27.19999999999945
3559,-4,-2,-1,-1,0,-2,33.33333333333333,38.70353581142339,1,29.300000000000992
3560,-3,-2,0,-1,0,-2,33.33333333333333,37.40253853127833,1,17.80000000000004
3561,-3,-2,0,-1,0,-4,0.0,38.68993653671804,1,14.200000000000879
3574,-13,-2,-4,-4,-3,-4,16.666666666666657,37.10933599600599,1,24.733333333333274
3575,-13,-3,-4,-3,-3,-4,16.666666666666657,36.582556226001095,1,61.499999999999886
3576,-12,-4,-4,-2,-2,-5,14.285714285714292,36.90345584201865,1,28.71818181818253
3577,-11,-4,-3,-2,-2,-5,14.285714285714292,37.904552934722986,1,39.854545454545146
3578,-10,-4,-2,-2,-2,-8,10.0,39.41031267142074,1,6.690909090909525
3589,-14,-2,-2,-5,-5,-5,14.285714285714292,39.576646375207524,1,16.69999999999949
3590,-20,-3,-5,-7,-5,-5,14.285714285714292,28.563348416289593,1,31.90000000000026
3591,-20,-4,-5,-6,-5,-6,12.5,33.94736842105263,1,33.8666666666676
3592,-20,-5,-5,-6,-4,-6,12.5,35.35469107551488,1,44.92857142857076
3593,-21,-5,-7,-6,-3,-6,12.5,35.751334858886345,1,54.8000000000004
3594,-20,-7,-4,-6,-3,-6,12.5,37.03852021357742,1,52.30769230769261
3595,-19,-7,-4,-5,-3,-6,12.5,36.35774218154081,1,35.99999999999937
3596,-15,-5,-3,-5,-2,-4,25.0,35.91914569031274,1,36.27692307692332
3597,-14,-5,-3,-4,-2,-4,25.0,36.39206712433257,1,47.12307692307682
3598,-4,-2,-2,0,0,-1,39.99999999999999,35.68649885583524,1,30.733333333332613
3644,-10,-2,-3,-3,-2,-1,45.45454545454546,42.99721835883171,1,33.73333333333339
3645,-13,-2,-5,-2,-4,-3,33.33333333333333,44.984017048481626,1,29.171428571428404
3646,-14,-4,-5,-2,-3,-4,25.0,41.984549813532226,1,58.09999999999982
3647,-15,-5,-5,-2,-3,-5,22.222222222222214,42.0196191575303,1,52.69999999999997
3648,-12,-4,-4,-2,-2,-5,22.222222222222214,42.01384881708021,1,23.618181818181316
3649,-9,-3,-3,-2,-1,-4,25.0,43.17945758799769,1,4.899999999999904
3650,-7,-2,-3,-2,0,-3,33.33333333333333,41.91908713692946,1,4.830769230769194
3670,-15,-4,-4,-4,-3,-3,33.33333333333333,27.14375,1,63.94285714285686
3671,-15,-4,-3,-5,-3,-3,33.33333333333333,26.502499999999994,1,33.05454545454501
3672,-16,-5,-3,-5,-3,-3,33.33333333333333,27.764999999999993,1,29.200000000000337
3673,-17,-6,-3,-5,-3,-6,25.0,28.286250000000003,1,11.866666666666692
3683,-17,-3,-5,-4,-5,-2,33.33333333333333,40.79042638777152,0,0.0
3684,-21,-5,-6,-4,-6,-3,28.57142857142857,39.971842316975064,0,0.0
3685,-19,-5,-6,-4,-4,-1,44.44444444444444,39.28197908286404,0,0.0
3875,-15,-2,-4,-5,-4,-4,33.33333333333333,47.03231821006836,1,27.114285714284758
3876,-11,-3,-4,-3,-1,-4,33.33333333333333,48.455562461156,1,50.39999999999934
3877,-14,-6,-4,-3,-1,-4,33.33333333333333,48.51460534493474,1,107.11428571428483
3878,-12,-6,-2,-3,-1,-4,33.33333333333333,50.63704164077066,1,44.1999999999998
3879,-10,-6,-1,-3,0,-7,23.07692307692308,36.6178317287568,1,19.19230769230729
3968,-26,-5,-5,-8,-8,-7,18.181818181818187,38.98322851153039,1,26.728571428571435
3969,-33,-6,-9,-9,-9,-8,10.0,38.48270440251572,1,16.599999999999948
3970,-33,-6,-9,-9,-9,-9,0.0,37.738469601677146,1,31.799999999999606
3971,-29,-6,-9,-8,-6,-9,0.0,35.15199161425577,1,34.399999999999984
3973,-25,-8,-7,-7,-3,-8,0.0,35.372117400419285,1,49.736363636363464
3974,-22,-8,-4,-7,-3,-8,0.0,36.480607966457015,1,47.10909090909099
3975,-21,-8,-3,-7,-3,-9,0.0,39.208595387840674,1,40.981818181817786
3976,-20,-7,-3,-7,-3,-7,18.181818181818187,13.308354866494401,1,30.59999999999952
3977,-13,-5,-3,-5,0,-5,22.222222222222214,18.01464254952627,1,30.623076923076418
3978,-6,-3,-1,-2,0,-3,28.57142857142857,17.496985357450477,1,23.957142857142788
3980,-2,-2,0,0,0,-2,33.33333333333333,16.17312661498708,1,31.545454545455208
3981,-2,-2,0,0,0,-3,28.57142857142857,16.012058570198104,1,18.76363636363676
3994,-13,-3,-2,-5,-3,-4,30.0,17.624683009298394,1,12.400000000000189
